hospital_id,hospital_name,city,state,pincode,hospital_type,ownership_type,rating,beds,specialities,source_type,record_nature
HOSP01566,Medistar Dibrugarh Clinic,Dibrugarh,Assam,850178,Diagnostic Centre,Private,4.7,50,"Nephrology, Pediatrics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01567,Pioneer Warangal Health Centre,Warangal,Telangana,808218,Clinic,Private,3.9,200,"General Medicine, Neurology, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01568,Lifeline Kohima Health Centre,Kohima,Nagaland,608467,Clinic,Private,3.5,150,"Cardiology, General Medicine, Nephrology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01569,Crystal Bokaro Clinic,Bokaro,Jharkhand,158959,Super Speciality,Private,4.5,500,"Nephrology, Gynaecology, Neurology, Cardiology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01570,Sunrise Kolkata Super Speciality Hospital,Kolkata,West Bengal,778657,Diagnostic Centre,Charitable,3.2,100,"General Medicine, Pediatrics, Orthopedics, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01571,Lifeline Bhavnagar Super Speciality Hospital,Bhavnagar,Gujarat,553116,Diagnostic Centre,Private,4.3,300,"Emergency, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01572,Lotus Belagavi Hospital Unit 3,Belagavi,Karnataka,183116,Diagnostic Centre,Private,3.5,15,"Orthopedics, General Medicine, Nephrology, Cardiology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01573,Pioneer Gwalior Medical Centre,Gwalior,Madhya Pradesh,277498,Multispeciality,Government,4.2,300,"Cardiology, Emergency, Orthopedics, Gynaecology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01574,Sanjeevani Navi Mumbai Medical Centre,Navi Mumbai,Maharashtra,669828,Clinic,Private,4.0,15,"Pediatrics, Diagnostics, Orthopedics, Gynaecology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01575,Prime Amritsar Medical Centre,Amritsar,Punjab,830334,Multispeciality,Private,4.4,300,"Cardiology, Gynaecology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01576,Prime Gorakhpur Super Speciality Hospital,Gorakhpur,Uttar Pradesh,750152,Multispeciality,Private,3.8,500,"Nephrology, General Medicine, Neurology, Pediatrics, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01577,City Gangtok Health Centre Unit 2,Gangtok,Sikkim,495734,Super Speciality,Trust,3.9,15,"Diagnostics, Emergency, Orthopedics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01578,Apex Belagavi Health Centre,Belagavi,Karnataka,841251,Super Speciality,Government,3.6,15,"Cardiology, Nephrology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01579,Guardian Ludhiana Clinic,Ludhiana,Punjab,805546,Multispeciality,Private,3.8,75,"Cardiology, Oncology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01580,Lifeline Kurnool Clinic,Kurnool,Andhra Pradesh,795821,Super Speciality,Charitable,4.2,30,"Oncology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01581,Shree Kota Clinic,Kota,Rajasthan,273658,Multispeciality,Private,3.3,500,"Pediatrics, General Medicine, Nephrology, Emergency, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01582,Aarogya Hisar Health Centre,Hisar,Haryana,586328,Multispeciality,Private,4.7,20,"Neurology, Orthopedics, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01583,Veda Ahmedabad Clinic Unit 2,Ahmedabad,Gujarat,662157,Clinic,Government,4.5,75,"General Medicine, Diagnostics, Nephrology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01584,Crystal Kanpur Health Centre,Kanpur,Uttar Pradesh,772015,Super Speciality,Charitable,3.5,200,"Cardiology, Diagnostics, Neurology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01585,Aarogya Bhopal Clinic,Bhopal,Madhya Pradesh,225531,Multispeciality,Government,4.7,150,"Nephrology, Neurology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01586,Metro Patna Hospital,Patna,Bihar,765256,Multispeciality,Private,4.6,50,"Nephrology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01587,Sunrise Faridabad Clinic,Faridabad,Haryana,392407,Clinic,Government,4.7,75,"Oncology, Neurology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01588,Harmony Margao MultiSpeciality Hospital,Margao,Goa,419577,Diagnostic Centre,Charitable,3.3,15,"Pediatrics, Orthopedics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01589,Shree Amritsar Clinic Unit 1,Amritsar,Punjab,343654,Multispeciality,Government,4.8,30,"Oncology, Gynaecology, General Medicine, Cardiology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01590,Harmony Tirunelveli Health Centre,Tirunelveli,Tamil Nadu,372066,Diagnostic Centre,Private,4.6,15,"Nephrology, General Medicine, Orthopedics, Neurology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01591,Apex Purnia Clinic,Purnia,Bihar,154071,Super Speciality,Private,4.5,75,"Oncology, Gynaecology, Neurology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01592,Crystal Aligarh Hospital,Aligarh,Uttar Pradesh,822686,Diagnostic Centre,Trust,4.5,75,"Gynaecology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01593,Harmony Raipur Health Centre,Raipur,Chhattisgarh,583715,Clinic,Private,4.7,500,"Gynaecology, Emergency, Oncology, Orthopedics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01594,WellCare Hubballi Clinic Unit 2,Hubballi,Karnataka,558673,Clinic,Charitable,4.8,50,"Neurology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01595,Lotus Madurai Health Centre,Madurai,Tamil Nadu,719723,Diagnostic Centre,Private,3.3,100,"Diagnostics, Nephrology, Orthopedics, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01596,Care Kanpur MultiSpeciality Hospital Unit 1,Kanpur,Uttar Pradesh,540681,Clinic,Government,3.9,30,"General Medicine, Neurology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01597,WellCare Ghaziabad Hospital,Ghaziabad,Uttar Pradesh,295515,Diagnostic Centre,Charitable,4.2,150,"Oncology, Neurology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01598,Pioneer Karimnagar Super Speciality Hospital,Karimnagar,Telangana,529239,Clinic,Private,4.5,200,"Nephrology, Diagnostics, Orthopedics, Emergency, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01599,Aarogya Guntur MultiSpeciality Hospital Unit 1,Guntur,Andhra Pradesh,658676,Multispeciality,Private,4.1,15,"Diagnostics, Gynaecology, Cardiology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01600,Shree Patna Health Centre Unit 1,Patna,Bihar,242178,Clinic,Charitable,4.2,30,"General Medicine, Diagnostics, Emergency, Nephrology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01601,Prime Nellore Hospital Unit 1,Nellore,Andhra Pradesh,180610,Diagnostic Centre,Charitable,3.4,500,"Gynaecology, General Medicine, Pediatrics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01602,Pioneer Bhopal Hospital,Bhopal,Madhya Pradesh,712839,Clinic,Private,3.2,300,"Oncology, Orthopedics, Nephrology, Cardiology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01603,Pioneer Aurangabad Health Centre Unit 1,Aurangabad,Maharashtra,421556,Diagnostic Centre,Government,4.6,150,"Orthopedics, Pediatrics, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01604,Sanjeevani Dibrugarh Health Centre Unit 2,Dibrugarh,Assam,353404,Clinic,Private,3.5,100,"Diagnostics, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01605,Guardian Kozhikode Clinic,Kozhikode,Kerala,530143,Multispeciality,Government,3.6,500,"Diagnostics, Emergency, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01606,Medistar Aligarh Clinic,Aligarh,Uttar Pradesh,367955,Clinic,Trust,3.3,100,"Nephrology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01607,Guardian Salem Hospital Unit 2,Salem,Tamil Nadu,793292,Diagnostic Centre,Government,4.9,30,"General Medicine, Pediatrics, Gynaecology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01608,Prime Bokaro Clinic,Bokaro,Jharkhand,186067,Super Speciality,Private,3.5,50,"Nephrology, Oncology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01609,Lifeline Bengaluru Hospital,Bengaluru,Karnataka,186834,Multispeciality,Private,4.0,30,"Oncology, General Medicine, Gynaecology, Nephrology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01610,Pioneer Hyderabad Super Speciality Hospital Unit 1,Hyderabad,Telangana,762229,Clinic,Charitable,3.4,100,"Diagnostics, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01611,Crystal Belagavi Clinic,Belagavi,Karnataka,302780,Clinic,Private,3.3,75,"Pediatrics, Diagnostics, Nephrology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01612,Nova Erode Health Centre,Erode,Tamil Nadu,575496,Multispeciality,Trust,4.0,15,"Orthopedics, Gynaecology, Oncology, General Medicine, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01613,Fortune Davanagere Clinic,Davanagere,Karnataka,604107,Super Speciality,Private,4.5,20,"Emergency, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01614,City Itanagar Clinic,Itanagar,Arunachal Pradesh,731900,Clinic,Charitable,3.5,300,"Cardiology, Pediatrics, Oncology, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01615,Shree Jodhpur MultiSpeciality Hospital,Jodhpur,Rajasthan,643604,Multispeciality,Government,3.3,100,"Oncology, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01616,Nova Hubballi Super Speciality Hospital,Hubballi,Karnataka,583843,Multispeciality,Government,4.6,100,"Pediatrics, Neurology, Oncology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01617,Veda Vijayawada Super Speciality Hospital,Vijayawada,Andhra Pradesh,605762,Multispeciality,Charitable,3.3,200,"General Medicine, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01618,Aarogya Mangaluru Health Centre Unit 1,Mangaluru,Karnataka,444426,Clinic,Charitable,4.6,75,"Cardiology, Emergency, Pediatrics, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01619,Apex Noida Health Centre,Noida,Uttar Pradesh,824052,Clinic,Private,4.6,15,"Diagnostics, Neurology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01620,Sunrise Kakinada Super Speciality Hospital,Kakinada,Andhra Pradesh,691628,Multispeciality,Private,3.8,300,"Pediatrics, General Medicine, Nephrology, Diagnostics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01621,Aarogya Visakhapatnam Medical Centre,Visakhapatnam,Andhra Pradesh,204942,Diagnostic Centre,Private,4.2,100,"Pediatrics, Neurology, Gynaecology, Emergency, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01622,Apex Howrah MultiSpeciality Hospital Unit 2,Howrah,West Bengal,744286,Diagnostic Centre,Private,3.3,50,"Pediatrics, Diagnostics, General Medicine, Emergency, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01623,Care Navi Mumbai Clinic Unit 1,Navi Mumbai,Maharashtra,695514,Diagnostic Centre,Private,4.4,500,"General Medicine, Orthopedics, Diagnostics, Oncology, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01624,Lifeline Ghaziabad Health Centre,Ghaziabad,Uttar Pradesh,343160,Multispeciality,Private,4.4,75,"Cardiology, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01625,Metro Kolkata Clinic,Kolkata,West Bengal,690434,Diagnostic Centre,Private,3.8,75,"Emergency, General Medicine, Oncology, Cardiology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01626,WellCare Ahmedabad Medical Centre,Ahmedabad,Gujarat,143920,Clinic,Government,3.4,150,"Nephrology, Orthopedics, Emergency, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01627,Sanjeevani Ajmer Medical Centre,Ajmer,Rajasthan,491009,Diagnostic Centre,Government,4.0,75,"Pediatrics, Nephrology, General Medicine, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01628,Nova Visakhapatnam Super Speciality Hospital Unit 1,Visakhapatnam,Andhra Pradesh,575351,Clinic,Charitable,4.7,20,"Pediatrics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01629,City Nashik Health Centre,Nashik,Maharashtra,619522,Super Speciality,Government,4.2,150,"Neurology, Orthopedics, Diagnostics, Cardiology, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01630,Sanjeevani Thrissur Super Speciality Hospital,Thrissur,Kerala,254565,Diagnostic Centre,Charitable,3.8,15,"Cardiology, Emergency, Pediatrics, General Medicine, Diagnostics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01631,Medistar Gurugram Clinic,Gurugram,Haryana,530778,Diagnostic Centre,Private,4.7,300,"Oncology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01632,WellCare Dibrugarh Medical Centre,Dibrugarh,Assam,498985,Multispeciality,Private,3.6,15,"Orthopedics, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01633,City Shillong Super Speciality Hospital,Shillong,Meghalaya,726320,Diagnostic Centre,Private,3.2,300,"General Medicine, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01634,Pioneer Moradabad Hospital,Moradabad,Uttar Pradesh,780140,Multispeciality,Charitable,3.3,50,"Orthopedics, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01635,Metro Bhavnagar Hospital,Bhavnagar,Gujarat,499051,Super Speciality,Private,4.4,200,"Diagnostics, Oncology, Gynaecology, Neurology, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01636,Pioneer Nagpur Super Speciality Hospital Unit 1,Nagpur,Maharashtra,669359,Clinic,Charitable,3.3,500,"General Medicine, Orthopedics, Nephrology, Emergency, Gynaecology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01637,Prime Haridwar Super Speciality Hospital,Haridwar,Uttarakhand,253721,Super Speciality,Private,3.7,500,"Oncology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01638,Nova Tiruchirappalli Health Centre Unit 2,Tiruchirappalli,Tamil Nadu,648753,Super Speciality,Government,4.8,50,"Cardiology, Emergency",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01639,Aarogya Faridabad Super Speciality Hospital Unit 1,Faridabad,Haryana,769817,Multispeciality,Government,4.2,100,"Emergency, Gynaecology, Pediatrics, Neurology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01640,Prime Bhubaneswar MultiSpeciality Hospital,Bhubaneswar,Odisha,736124,Diagnostic Centre,Charitable,3.5,30,"Orthopedics, Cardiology, Nephrology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01641,Fortune Prayagraj Hospital,Prayagraj,Uttar Pradesh,538227,Super Speciality,Government,3.8,50,"Neurology, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01642,Prime Raipur Health Centre Unit 3,Raipur,Chhattisgarh,781453,Diagnostic Centre,Private,3.2,200,"Neurology, Diagnostics, General Medicine",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01643,Metro Jaipur Medical Centre,Jaipur,Rajasthan,492905,Super Speciality,Trust,3.3,300,"Cardiology, Oncology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01644,Shree Noida Super Speciality Hospital,Noida,Uttar Pradesh,553716,Multispeciality,Private,3.6,20,"Cardiology, Oncology, Neurology, General Medicine, Orthopedics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01645,Crystal Shimla Clinic,Shimla,Himachal Pradesh,188700,Multispeciality,Private,3.5,75,"Gynaecology, Oncology, Pediatrics",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
HOSP01646,Lotus Mysuru Health Centre,Mysuru,Karnataka,493115,Super Speciality,Private,3.8,75,"Cardiology, Oncology, Nephrology",hybrid_augmented_demo,synthetic_hospital_record_using_real_indian_city_coverage
